title	author	abs_finished	abs_started	issues	match	hardcover_title	status	media	hardcover_finished	book_id	edition_id	asin	isbn	candidates	review_decision	review_note	export_record_numbers
Lucifer's Daughter	Kel Carpenter	2025-05-22	2025-05-22	not found in export								1541444809		The Tiger's Daughter / K Arsenault Rivera, Caroline McLaughlin (Narrator) [Read; Audio; book 441125] | City of Laughter /  [Read; Book; book 1061514] | Sheepfarmer's Daughter / Elizabeth Moon [Read; Book; book 441105]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
How to Defeat a Demon King in Ten Easy Steps	Andrew Rowe	2025-05-22	2025-05-22	not found in export								B086R2N27Y		How to Lose a Goblin in Ten Days: Tales from Hawthorne Cottage / Maggie  Bain (Narrator), Jessie Sylva [Read; Audio; book 1295756] | The Dangers of Smoking in Bed: Stories / Megan McDowell (Translator), Mariana Enríquez [Want to Read; Book; book 649235] | How to Hide an Empire: A History of the Greater United States / Daniel Immerwahr, Luis Moreno (Narrator) [Want to Read; Audio; book 89545]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Thistlefoot	GennaRose Nethercott	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Thistlefoot	Read	Book		513055	31492087	B09S248CNP			original exact match retained		
The Lost Metal	Brandon Sanderson	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	The Lost Metal	Read	Book		427863	30387670	B09N446YK7			original exact match retained		
Skinwalker	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Skinwalker	Read	Book		263142	6919719	B003EI2V2A			original exact match retained		
Blood Cross: Jane Yellowrock, Book 2	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	manual book-level pairing	Blood Cross	Read	Ebook		59858	30520108	B003FQBS3Y			paired manually	Series suffix only; Faith Hunter and volume 2 agree.	66
Mercy Blade: Jane Yellowrock, Book 3	Faith Hunter	2025-05-22	2025-05-22	finish date missing/different	manual book-level pairing	Mercy Blade	Read	Audio		459421	30397826	B004GHJMPW			paired manually	Series suffix only; Faith Hunter and volume 3 agree.	225
Raven Cursed: Jane Yellowrock, Book 4	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	manual book-level pairing	Raven Cursed	Read	Ebook		476427	30397813	B006OCV7L4			paired manually	Series suffix only; Faith Hunter and volume 4 agree.	281
Death's Rival	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Death's Rival	Read	Book		461184	30397793	B009IWTEDA			original exact match retained		
Blood Trade: Jane Yellowrock, Book 6	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	manual book-level pairing	Blood Trade	Read	Book		458595	30397786	B00BMXYGMW			paired manually	Series suffix only; Faith Hunter and volume 6 agree.	68
Black Arts	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Black Arts	Read	Book		458598	30397548	B00GS3UDJQ			original exact match retained		
Broken Soul	Faith Hunter	2025-05-22	2025-05-22	finish date missing/different	title/author	Broken Soul	Read	Audio		458600	30397512	B00O3ITWUO			original exact match retained		
Dark Heir	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Dark Heir	Read	Book		458601	30397482	B00STWV7HG			original exact match retained		
Shadow Rites	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Shadow Rites	Read	Book		461186	30397698	B01C4Q08VI			original exact match retained		
Cold Reign	Faith Hunter	2025-05-22	2025-05-22	finish date missing/different	title/author	Cold Reign	Read	Audio		458892	30397667	B06XRL3HMS			original exact match retained		
Dark Queen	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Dark Queen	Read	Book		461185	30397630	B07BBWDLSV			original exact match retained		
Shattered Bonds	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Shattered Bonds	Read	Book		458515	30397611	B07YQ7WQ7P			original exact match retained		
True Dead	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	True Dead	Read	Book		461131	30397744	B09FMVRLMV			original exact match retained		
Final Heir	Faith Hunter	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Final Heir	Read	Book		523743	30477382	B0BGJQT3SN			original exact match retained		
Mort	Terry Pratchett	2025-05-22	2025-05-22	finish date missing/different	identifier	Mort	Read	Audio		55176	32185223	B09LZ58X8G			original exact match retained		
Soul Music	Terry Pratchett	2025-05-22	2025-05-22	not found in export								B09LZ4VWCJ		Exile Music / Jennifer Steil [Want to Read; Book; book 742006] | Soulstar / C.L. Polk [Want to Read; Book; book 448944] | Guards! Guards! / Terry Pratchett [Read; Book; book 446212]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
When the Angels Left the Old Country	Sacha Lamb	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	manual book-level pairing	When the Angels Left the Old Country	Read	Book		649200	31687339	B0B8Q94TMJ			provisional pairing accepted	Inspected title, author where supplied, and series context; descriptive suffix or sparse export metadata.	1126
The Rook	Daniel O'Malley	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	The Rook	Read	Book		431967	30646133	B007FTJKRI			original exact match retained		
Stiletto	Daniel O'Malley	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Stiletto	Read	Book		439892	30405417	B01DDZBJM6			original exact match retained		
Blitz	Daniel O'Malley	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Blitz	Read	Book		440157	30404888	B0B2HX7DN6			original exact match retained		
The Yiddish Policemen's Union	Michael Chabon	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	The Yiddish Policemen's Union	Read	Book		377099	16913880	B01F9PHNB4			original exact match retained		
Oberon's Meaty Mysteries: The Squirrel on the Train	Kevin Hearne	2025-05-22	2025-05-22	not found in export								B0759RM27B		The Grimoire of the Lamb / Kevin Hearne [Read; Book; book 1612285] | A Test of Mettle / Kevin Hearne [Read; Ebook; book 429339] | Shattered / Kevin Hearne [Read; Book; book 270843]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Hounded	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Hounded	Read	Book		428349	27980853	B004V4OD04			original exact match retained		
Hexed	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Hexed	Read	Book		429262	30492474	B0052FRKMO			original exact match retained		
Hammered	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Hammered	Read	Book		135686	31687350	B0057HS0NK			original exact match retained		
Tricked	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Tricked	Read	Book		429264	31687390	B007V55FJ8	9780449013052		original exact match retained		
Trapped	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Trapped	Read	Book		429265	31475388	B009PRHPMU	9780449013076		original exact match retained		
Hunted	Kevin Hearne	2025-05-22	2025-05-22	finish date missing/different	identifier	Hunted	Read	Audio		429189	30400227	B00CP5CC9U	9780449013090		original exact match retained		
Shattered	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Shattered	Read	Book		270843	31687375	B00JV2RPQ0	9780804147903		original exact match retained		
Staked	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Staked	Read	Book		150498	31343336	B017WQALGM	9780804147927		original exact match retained		
Scourged	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Scourged	Read	Book		459290	31687289	B075H2KL3X	9780804147941		original exact match retained		
The Purloined Poodle	Kevin Hearne	2025-05-22	2025-05-22	not found in export								B01J2G1K3I		The Grimoire of the Lamb / Kevin Hearne [Read; Book; book 1612285] | Paper & Blood / Kevin Hearne [Read; Book; book 430141] | The Undead Pool / Kim Harrison [Read; Book; book 476182]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Two Tales of the Iron Druid Chronicles	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; edition scope needs review; finish date missing/different	manual book-level pairing	Kaibab Unbound | A Test of Mettle	Read	Book | Ebook	 | 	1192413,429339	31217215,30400064	B00XUMA190			paired manually	Audible B00XUMA190 description names Kaibab Unbound and A Test of Mettle; both are Read in export. Combined edition not established. Source: https://www.audible.com/pd/B00XUMA190	202,42
Carniepunk: The Demon Barker of Wheat Street	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	manual book-level pairing	Carniepunk	Read	Book		468512	31687426	B00NBAXV6G	9781442383678		provisional pairing accepted	Carniepunk is a 38-page Kevin Hearne record in Iron Druid, consistent with the standalone Demon Barker story, not the full anthology.	1280
Grimoire of the Lamb	Kevin Hearne	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	manual book-level pairing	The Grimoire of the Lamb	Read	Book		1612285	31687301	B00CLR5884	9780804128827		paired manually	Leading The variation; same author.	1105
Three Slices	Kevin Hearne, Delilah S. Dawson, Chuck Wendig	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	manual book-level pairing	Three Slices	Read	Book		1105681	31129705	B00VTQ8TO8			paired manually	Export credits coauthor Delilah S. Dawson; ABS also credits Hearne and Wendig.	3203
Lirael	Garth Nix	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Lirael	Read	Book		52026	27437335	B002V02R62			original exact match retained		
Sabriel	Garth Nix	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Sabriel	Read	Book		118111	30880083	B002UUP42M			original exact match retained		
Randomize	Andy Weir	2025-05-22	2025-05-22	not marked read; no read audiobook in export; finish date missing/different	title/author	Randomize	Want to Read	Ebook		427926	30390694	1978650817			original exact match retained		
Escape From Yokai Land	Charles Stross	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	Escape from Yokai Land	Read	Book		563807	31103983	1705035183			original exact match retained		
The Martian	Andy Weir	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	The Martian	Read	Book		292354	12841480	B082BHJMFF			original exact match retained		
The Martian	Andy Weir	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	The Martian	Read	Book		292354	12841480	B082BHJMFF			original exact match retained		
The Calculating Stars	Mary Robinette Kowal	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	The Calculating Stars	Read	Book		186438	28439044	B07DVCTB9R			original exact match retained		
Word Puppets	Mary Robinette Kowal	2025-05-22	2025-05-22	not found in export								1515947459		Rocket's Red / Mary Robinette Kowal [Want to Read; Ebook; book 1091770] | We Interrupt This Broadcast / Mary Robinette Kowal [Want to Read; Ebook; book 571188] | Wolf Worm / T. Kingfisher, Mary Robinette Kowal (Narrator) [Read; Audio; book 2007613]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
The Fated Sky	Mary Robinette Kowal	2025-05-22	2025-05-22	no read audiobook in export; finish date missing/different	title/author	The Fated Sky	Read	Book		459558	31505262	B07G8FH9H7			original exact match retained		
